X,V,A,dA,thrust1,thrust2,tank2,gravity,air_drag,
13561.948239,-53.610478,-4.003153,0.531242,0.000000,0.000000,100.000000,-9.755673,5.752520,
13504.805829,-57.142410,-3.531932,0.471221,0.000000,0.000000,100.000000,-9.755847,6.223915,
13444.549505,-60.256324,-3.113914,0.418018,0.000000,0.000000,100.000000,-9.756033,6.642119,
13381.550103,-62.999402,-2.743078,0.370837,0.000000,0.000000,100.000000,-9.756228,7.013151,
13316.136605,-65.413498,-2.414097,0.328981,0.000000,0.000000,100.000000,-9.756433,7.342336,
13248.600849,-67.535756,-2.122258,0.291839,0.000000,0.000000,100.000000,-9.756645,7.634387,
13179.201706,-69.399143,-1.863386,0.258872,0.000000,0.000000,100.000000,-9.756864,7.893478,
13108.168782,-71.032924,-1.633781,0.229605,0.000000,0.000000,100.000000,-9.757089,8.123308,
13035.705698,-72.463084,-1.430160,0.203621,0.000000,0.000000,100.000000,-9.757320,8.327160,
12961.993003,-73.712695,-1.249611,0.180549,0.000000,0.000000,100.000000,-9.757555,8.507944,
12887.190759,-74.802244,-1.089549,0.160062,0.000000,0.000000,100.000000,-9.757794,8.668246,
12811.440838,-75.749921,-0.947677,0.141871,0.000000,0.000000,100.000000,-9.758037,8.810360,
12734.868958,-76.571880,-0.821959,0.125719,0.000000,0.000000,100.000000,-9.758283,8.936324,
12657.586496,-77.282462,-0.710582,0.111377,0.000000,0.000000,100.000000,-9.758531,9.047950,
12579.692097,-77.894398,-0.611937,0.098645,0.000000,0.000000,100.000000,-9.758782,9.146846,
12501.273105,-78.418993,-0.524594,0.087342,0.000000,0.000000,100.000000,-9.759035,9.234441,
12422.406828,-78.866277,-0.447284,0.077310,0.000000,0.000000,100.000000,-9.759290,9.312006,
12343.161674,-79.245154,-0.378877,0.068407,0.000000,0.000000,100.000000,-9.759546,9.380669,
12263.598151,-79.563523,-0.318369,0.060507,0.000000,0.000000,100.000000,-9.759803,9.441434,
12183.769758,-79.828394,-0.264871,0.053499,0.000000,0.000000,100.000000,-9.760061,9.495191,
12103.723776,-80.045982,-0.217588,0.047282,0.000000,0.000000,100.000000,-9.760321,9.542732,
12023.501974,-80.221801,-0.175819,0.041769,0.000000,0.000000,100.000000,-9.760580,9.584761,
11943.141235,-80.360740,-0.138938,0.036881,0.000000,0.000000,100.000000,-9.760841,9.621903,
11862.674105,-80.467130,-0.106390,0.032548,0.000000,0.000000,100.000000,-9.761102,9.654712,
11782.129293,-80.544812,-0.077682,0.028708,0.000000,0.000000,100.000000,-9.761363,9.683681,
11701.532105,-80.597188,-0.052376,0.025306,0.000000,0.000000,100.000000,-9.761625,9.709248,
11620.904832,-80.627273,-0.030085,0.022292,0.000000,0.000000,100.000000,-9.761887,9.731802,
11540.267097,-80.637735,-0.010462,0.019623,0.000000,0.000000,100.000000,-9.762148,9.751686,
11459.636159,-80.630938,0.006797,0.017260,0.000000,0.000000,100.000000,-9.762410,9.769208,
11379.027187,-80.608972,0.021965,0.015168,0.000000,0.000000,100.000000,-9.762672,9.784638,
11298.453497,-80.573690,0.035283,0.013317,0.000000,0.000000,100.000000,-9.762934,9.798217,
11217.926770,-80.526727,0.046963,0.011680,0.000000,0.000000,100.000000,-9.763196,9.810158,
11137.457238,-80.469533,0.057194,0.010232,0.000000,0.000000,100.000000,-9.763457,9.820652,
11057.053851,-80.403386,0.066146,0.008952,0.000000,0.000000,100.000000,-9.763719,9.829865,
10976.724432,-80.329420,0.073967,0.007820,0.000000,0.000000,100.000000,-9.763980,9.837947,
10896.475799,-80.248632,0.080787,0.006821,0.000000,0.000000,100.000000,-9.764241,9.845028,
10816.313892,-80.161907,0.086725,0.005938,0.000000,0.000000,100.000000,-9.764502,9.851227,
10736.243868,-80.070024,0.091883,0.005158,0.000000,0.000000,100.000000,-9.764762,9.856645,
10656.270197,-79.973671,0.096353,0.004470,0.000000,0.000000,100.000000,-9.765022,9.861375,
10576.396742,-79.873455,0.100216,0.003863,0.000000,0.000000,100.000000,-9.765282,9.865498,
10496.626830,-79.769912,0.103543,0.003327,0.000000,0.000000,100.000000,-9.765542,9.869085,
10416.963317,-79.663513,0.106398,0.002855,0.000000,0.000000,100.000000,-9.765801,9.872199,
10337.408642,-79.554676,0.108838,0.002439,0.000000,0.000000,100.000000,-9.766060,9.874897,
10257.964876,-79.443765,0.110910,0.002073,0.000000,0.000000,100.000000,-9.766318,9.877228,
10178.633771,-79.331105,0.112660,0.001750,0.000000,0.000000,100.000000,-9.766576,9.879236,
10099.416791,-79.216979,0.114126,0.001466,0.000000,0.000000,100.000000,-9.766834,9.880960,
10020.315154,-79.101637,0.115342,0.001216,0.000000,0.000000,100.000000,-9.767092,9.882434,
9941.329855,-78.985299,0.116338,0.000996,0.000000,0.000000,100.000000,-9.767349,9.883687,
9862.461698,-78.868157,0.117142,0.000804,0.000000,0.000000,100.000000,-9.767606,9.884748,
9783.711317,-78.750381,0.117776,0.000634,0.000000,0.000000,100.000000,-9.767862,9.885638,
9705.079198,-78.632119,0.118262,0.000486,0.000000,0.000000,100.000000,-9.768118,9.886380,
9626.565696,-78.513502,0.118617,0.000355,0.000000,0.000000,100.000000,-9.768373,9.886990,
9548.171052,-78.394644,0.118858,0.000241,0.000000,0.000000,100.000000,-9.768629,9.887487,
9469.895408,-78.275645,0.118999,0.000141,0.000000,0.000000,100.000000,-9.768884,9.887883,
9391.738816,-78.156591,0.119053,0.000054,0.000000,0.000000,100.000000,-9.769138,9.888191,
9313.701256,-78.037561,0.119031,-0.000022,0.000000,0.000000,100.000000,-9.769392,9.888423,
9235.782637,-77.918619,0.118942,-0.000089,0.000000,0.000000,100.000000,-9.769646,9.888588,
9157.982813,-77.799824,0.118795,-0.000147,0.000000,0.000000,100.000000,-9.769899,9.888694,
9080.301587,-77.681226,0.118598,-0.000197,0.000000,0.000000,100.000000,-9.770152,9.888750,
9002.738717,-77.562870,0.118357,-0.000241,0.000000,0.000000,100.000000,-9.770405,9.888762,
8925.293926,-77.444792,0.118078,-0.000279,0.000000,0.000000,100.000000,-9.770657,9.888735,
8847.966900,-77.327026,0.117766,-0.000312,0.000000,0.000000,100.000000,-9.770909,9.888675,
8770.757300,-77.209600,0.117426,-0.000340,0.000000,0.000000,100.000000,-9.771160,9.888586,
8693.664762,-77.092538,0.117062,-0.000364,0.000000,0.000000,100.000000,-9.771412,9.888473,
8616.688900,-76.975861,0.116677,-0.000385,0.000000,0.000000,100.000000,-9.771662,9.888339,
8539.829313,-76.859587,0.116274,-0.000403,0.000000,0.000000,100.000000,-9.771913,9.888187,
8463.085582,-76.743731,0.115856,-0.000418,0.000000,0.000000,100.000000,-9.772163,9.888019,
8386.457276,-76.628306,0.115425,-0.000431,0.000000,0.000000,100.000000,-9.772412,9.887838,
8309.943954,-76.513322,0.114984,-0.000441,0.000000,0.000000,100.000000,-9.772662,9.887646,
8233.545167,-76.398787,0.114534,-0.000450,0.000000,0.000000,100.000000,-9.772910,9.887445,
8157.260456,-76.284710,0.114077,-0.000457,0.000000,0.000000,100.000000,-9.773159,9.887236,
8081.089359,-76.171097,0.113614,-0.000463,0.000000,0.000000,100.000000,-9.773407,9.887021,
8005.031409,-76.057951,0.113146,-0.000468,0.000000,0.000000,100.000000,-9.773655,9.886801,
7929.086132,-75.945276,0.112674,-0.000471,0.000000,0.000000,100.000000,-9.773902,9.886577,
7853.253056,-75.833076,0.112200,-0.000474,0.000000,0.000000,100.000000,-9.774150,9.886350,
7777.531704,-75.721352,0.111724,-0.000476,0.000000,0.000000,100.000000,-9.774396,9.886121,
7701.921600,-75.610105,0.111247,-0.000477,0.000000,0.000000,100.000000,-9.774643,9.885890,
7626.422264,-75.499336,0.110769,-0.000478,0.000000,0.000000,100.000000,-9.774889,9.885658,
7551.033220,-75.389044,0.110291,-0.000478,0.000000,0.000000,100.000000,-9.775134,9.885426,
7475.753989,-75.279230,0.109814,-0.000477,0.000000,0.000000,100.000000,-9.775380,9.885194,
7400.584096,-75.169893,0.109337,-0.000477,0.000000,0.000000,100.000000,-9.775625,9.884962,
7325.523065,-75.061031,0.108862,-0.000476,0.000000,0.000000,100.000000,-9.775869,9.884731,
7250.570421,-74.952644,0.108388,-0.000474,0.000000,0.000000,100.000000,-9.776114,9.884501,
7175.725693,-74.844728,0.107915,-0.000472,0.000000,0.000000,100.000000,-9.776358,9.884273,
7100.988410,-74.737283,0.107445,-0.000470,0.000000,0.000000,100.000000,-9.776601,9.884046,
7026.358103,-74.630307,0.106977,-0.000468,0.000000,0.000000,100.000000,-9.776845,9.883821,
6951.834306,-74.523797,0.106510,-0.000466,0.000000,0.000000,100.000000,-9.777087,9.883598,
6877.416557,-74.417750,0.106047,-0.000464,0.000000,0.000000,100.000000,-9.777330,9.883377,
6803.104392,-74.312164,0.105585,-0.000461,0.000000,0.000000,100.000000,-9.777572,9.883158,
6728.897355,-74.207038,0.105127,-0.000459,0.000000,0.000000,100.000000,-9.777814,9.882941,
6654.794988,-74.102367,0.104671,-0.000456,0.000000,0.000000,100.000000,-9.778056,9.882727,
6580.796839,-73.998149,0.104218,-0.000453,0.000000,0.000000,100.000000,-9.778297,9.882515,
6506.902458,-73.894382,0.103767,-0.000450,0.000000,0.000000,100.000000,-9.778538,9.882305,
6433.111396,-73.791062,0.103320,-0.000448,0.000000,0.000000,100.000000,-9.778779,9.882098,
6359.423209,-73.688187,0.102875,-0.000445,0.000000,0.000000,100.000000,-9.779019,9.881894,
6285.837456,-73.585754,0.102433,-0.000442,0.000000,0.000000,100.000000,-9.779259,9.881692,
6212.353696,-73.483759,0.101994,-0.000439,0.000000,0.000000,100.000000,-9.779498,9.881493,
6138.971496,-73.382201,0.101558,-0.000436,0.000000,0.000000,100.000000,-9.779738,9.881296,
6065.690420,-73.281076,0.101125,-0.000433,0.000000,0.000000,100.000000,-9.779977,9.881102,
5992.510040,-73.180380,0.100695,-0.000430,0.000000,0.000000,100.000000,-9.780215,9.880911,
5919.429927,-73.080113,0.100268,-0.000427,0.000000,0.000000,100.000000,-9.780454,9.880722,
5846.449658,-72.980269,0.099844,-0.000424,0.000000,0.000000,100.000000,-9.780692,9.880535,
5773.568811,-72.880847,0.099422,-0.000421,0.000000,0.000000,100.000000,-9.780929,9.880352,
5700.786968,-72.781843,0.099004,-0.000419,0.000000,0.000000,100.000000,-9.781167,9.880171,
5628.103713,-72.683255,0.098588,-0.000416,0.000000,0.000000,100.000000,-9.781404,9.879992,
5555.518634,-72.585080,0.098175,-0.000413,0.000000,0.000000,100.000000,-9.781641,9.879816,
5483.031319,-72.487314,0.097765,-0.000410,0.000000,0.000000,100.000000,-9.781877,9.879643,
5410.641363,-72.389956,0.097358,-0.000407,0.000000,0.000000,100.000000,-9.782113,9.879472,
5338.348361,-72.293002,0.096954,-0.000404,0.000000,0.000000,100.000000,-9.782349,9.879303,
5266.151912,-72.196449,0.096553,-0.000401,0.000000,0.000000,100.000000,-9.782585,9.879137,
5194.051617,-72.100295,0.096154,-0.000399,0.000000,0.000000,100.000000,-9.782820,9.878974,
5122.047079,-72.004538,0.095758,-0.000396,0.000000,0.000000,100.000000,-9.783055,9.878813,
5050.137906,-71.909173,0.095365,-0.000393,0.000000,0.000000,100.000000,-9.783289,9.878654,
4978.323707,-71.814199,0.094974,-0.000391,0.000000,0.000000,100.000000,-9.783524,9.878498,
4906.604095,-71.719612,0.094586,-0.000388,0.000000,0.000000,100.000000,-9.783758,9.878344,
4834.978684,-71.625411,0.094201,-0.000385,0.000000,0.000000,100.000000,-9.783991,9.878193,
4763.447091,-71.531593,0.093819,-0.000383,0.000000,0.000000,100.000000,-9.784225,9.878043,
4692.008937,-71.438154,0.093439,-0.000380,0.000000,0.000000,100.000000,-9.784458,9.877897,
4620.663844,-71.345093,0.093061,-0.000377,0.000000,0.000000,100.000000,-9.784691,9.877752,
4549.411437,-71.252406,0.092686,-0.000375,0.000000,0.000000,100.000000,-9.784923,9.877610,
4478.251345,-71.160092,0.092314,-0.000372,0.000000,0.000000,100.000000,-9.785155,9.877470,
4407.183197,-71.068148,0.091944,-0.000370,0.000000,0.000000,100.000000,-9.785387,9.877332,
4336.206627,-70.976571,0.091577,-0.000367,0.000000,0.000000,100.000000,-9.785619,9.877196,
4265.321269,-70.885358,0.091212,-0.000365,0.000000,0.000000,100.000000,-9.785850,9.877063,
4194.526761,-70.794508,0.090850,-0.000362,0.000000,0.000000,100.000000,-9.786081,9.876932,
4123.822743,-70.704018,0.090490,-0.000360,0.000000,0.000000,100.000000,-9.786312,9.876803,
4053.208859,-70.613885,0.090133,-0.000357,0.000000,0.000000,100.000000,-9.786543,9.876676,
3982.684752,-70.524107,0.089778,-0.000355,0.000000,0.000000,100.000000,-9.786773,9.876551,
3912.250070,-70.434682,0.089425,-0.000353,0.000000,0.000000,100.000000,-9.787003,9.876428,
3841.904462,-70.345607,0.089075,-0.000350,0.000000,0.000000,100.000000,-9.787232,9.876307,
3771.647581,-70.256881,0.088727,-0.000348,0.000000,0.000000,100.000000,-9.787462,9.876188,
3701.479081,-70.168500,0.088381,-0.000346,0.000000,0.000000,100.000000,-9.787691,9.876072,
3631.398618,-70.080463,0.088037,-0.000344,0.000000,0.000000,100.000000,-9.787920,9.875957,
3561.405851,-69.992767,0.087696,-0.000341,0.000000,0.000000,100.000000,-9.788148,9.875844,
3491.500442,-69.905410,0.087357,-0.000339,0.000000,0.000000,100.000000,-9.788376,9.875733,
3421.682052,-69.818390,0.087020,-0.000337,0.000000,0.000000,100.000000,-9.788604,9.875625,
3351.950348,-69.731704,0.086686,-0.000335,0.000000,0.000000,100.000000,-9.788832,9.875518,
3282.304997,-69.645351,0.086353,-0.000332,0.000000,0.000000,100.000000,-9.789059,9.875413,
3212.745668,-69.559328,0.086023,-0.000330,0.000000,0.000000,100.000000,-9.789287,9.875309,
3143.272035,-69.473633,0.085695,-0.000328,0.000000,0.000000,100.000000,-9.789513,9.875208,
3073.883770,-69.388265,0.085369,-0.000326,0.000000,0.000000,100.000000,-9.789740,9.875109,
3004.580550,-69.303220,0.085045,-0.000324,0.000000,0.000000,100.000000,-9.789966,9.875011,
2935.362053,-69.218497,0.084723,-0.000322,0.000000,0.000000,100.000000,-9.790192,9.874915,
2866.227959,-69.134094,0.084403,-0.000320,0.000000,0.000000,100.000000,-9.790418,9.874821,
2797.177950,-69.050009,0.084085,-0.000318,0.000000,0.000000,100.000000,-9.790644,9.874729,
2728.211710,-68.966239,0.083770,-0.000316,0.000000,0.000000,100.000000,-9.790869,9.874638,
2659.328926,-68.882784,0.083456,-0.000314,0.000000,0.000000,100.000000,-9.791094,9.874550,
2590.529287,-68.799640,0.083144,-0.000312,0.000000,0.000000,100.000000,-9.791319,9.874463,
2521.812481,-68.716806,0.082834,-0.000310,0.000000,0.000000,100.000000,-9.791543,9.874377,
2453.178202,-68.634279,0.082526,-0.000308,0.000000,0.000000,100.000000,-9.791767,9.874294,
2384.626143,-68.552059,0.082220,-0.000306,0.000000,0.000000,100.000000,-9.791991,9.874212,
2316.156001,-68.470142,0.081916,-0.000304,0.000000,0.000000,100.000000,-9.792215,9.874131,
2247.767472,-68.388528,0.081614,-0.000302,0.000000,0.000000,100.000000,-9.792438,9.874053,
2179.460258,-68.307214,0.081314,-0.000300,0.000000,0.000000,100.000000,-9.792661,9.873975,
2111.234060,-68.226198,0.081016,-0.000298,0.000000,0.000000,100.000000,-9.792884,9.873900,
2043.088580,-68.145479,0.080719,-0.000297,0.000000,0.000000,100.000000,-9.793107,9.873826,
1975.023526,-68.065055,0.080424,-0.000295,0.000000,0.000000,100.000000,-9.793329,9.873754,
1907.038602,-67.984923,0.080132,-0.000293,0.000000,0.000000,100.000000,-9.793551,9.873683,
1839.133519,-67.905083,0.079841,-0.000291,0.000000,0.000000,100.000000,-9.793773,9.873614,
1771.307988,-67.825532,0.079551,-0.000289,0.000000,0.000000,100.000000,-9.793995,9.873546,
1703.561720,-67.746268,0.079264,-0.000288,0.000000,0.000000,100.000000,-9.794216,9.873480,
1635.894430,-67.667290,0.078978,-0.000286,0.000000,0.000000,100.000000,-9.794437,9.873415,
1568.305834,-67.588596,0.078694,-0.000284,0.000000,0.000000,100.000000,-9.794658,9.873352,
1500.795649,-67.510185,0.078412,-0.000282,0.000000,0.000000,100.000000,-9.794879,9.873290,
1433.363596,-67.432054,0.078131,-0.000281,0.000000,0.000000,100.000000,-9.795099,9.873230,
1366.009394,-67.354202,0.077852,-0.000279,0.000000,0.000000,100.000000,-9.795319,9.873171,
1298.732768,-67.276627,0.077575,-0.000277,0.000000,0.000000,100.000000,-9.795539,9.873114,
1231.533440,-67.199327,0.077299,-0.000276,0.000000,0.000000,100.000000,-9.795759,9.873058,
1164.411138,-67.122302,0.077025,-0.000274,0.000000,0.000000,100.000000,-9.795978,9.873004,
1097.365589,-67.045549,0.076753,-0.000272,0.000000,0.000000,100.000000,-9.796197,9.872950,
1030.396522,-66.969067,0.076482,-0.000271,0.000000,0.000000,100.000000,-9.796416,9.872899,
963.503669,-66.892853,0.076213,-0.000269,0.000000,0.000000,100.000000,-9.796635,9.872848,
896.686762,-66.816907,0.075946,-0.000267,0.000000,0.000000,100.000000,-9.796853,9.872799,
829.945534,-66.741227,0.075680,-0.000266,0.000000,0.000000,100.000000,-9.797071,9.872752,
763.279723,-66.665812,0.075416,-0.000264,0.000000,0.000000,100.000000,-9.797289,9.872705,
696.689064,-66.590659,0.075153,-0.000263,0.000000,0.000000,100.000000,-9.797507,9.872660,
630.173297,-66.515767,0.074892,-0.000261,0.000000,0.000000,100.000000,-9.797725,9.872616,
563.732163,-66.441135,0.074632,-0.000260,0.000000,0.000000,100.000000,-9.797942,9.872574,
497.365402,-66.366761,0.074374,-0.000258,0.000000,0.000000,100.000000,-9.798159,9.872533,
431.072758,-66.292643,0.074117,-0.000257,0.000000,0.000000,100.000000,-9.798375,9.872493,
374.303977,-56.768781,9.523862,9.449745,0.000000,9.450000,96.000000,-9.798592,9.872454,
325.648614,-48.655363,8.113418,-1.410444,0.000000,9.450000,93.000000,-9.798777,8.462195,
283.903007,-41.745607,6.909757,-1.203661,0.000000,9.450000,90.000000,-9.798936,7.258693,
248.040539,-35.862468,5.883139,-1.026618,0.000000,9.450000,86.000000,-9.799073,6.232212,
217.186014,-30.854526,5.007942,-0.875197,0.000000,9.450000,83.000000,-9.799190,5.357132,
190.593624,-26.592390,4.262135,-0.745807,0.000000,9.450000,79.000000,-9.799291,4.611426,
167.628044,-22.965580,3.626810,-0.635325,0.000000,9.450000,76.000000,-9.799377,3.976188,
147.748224,-19.879820,3.085760,-0.541050,0.000000,9.450000,73.000000,-9.799452,3.435213,
130.493517,-17.254707,2.625113,-0.460648,0.000000,9.450000,69.000000,-9.799517,2.974630,
115.471813,-15.021704,2.233003,-0.392109,0.000000,9.450000,66.000000,-9.799574,2.582577,
102.349406,-13.122407,1.899296,-0.333707,0.000000,9.450000,63.000000,-9.799623,2.248919,
90.842336,-11.507070,1.615338,-0.283959,0.000000,9.450000,59.000000,-9.799666,1.965003,
80.709010,-10.133326,1.373744,-0.241594,0.000000,9.450000,56.000000,-9.799703,1.723447,
71.743902,-8.965108,1.168218,-0.205526,0.000000,9.450000,53.000000,-9.799736,1.517954,
63.772187,-7.971715,0.993393,-0.174825,0.000000,9.450000,49.000000,-9.799766,1.343158,
56.645166,-7.127021,0.844695,-0.148698,0.000000,9.450000,46.000000,-9.799792,1.194486,
50.236375,-6.408792,0.718229,-0.126466,0.000000,9.450000,43.000000,-9.799815,1.068044,
44.438261,-5.798114,0.610678,-0.107551,0.000000,9.450000,39.000000,-9.799836,0.960514,
39.159365,-5.278896,0.519218,-0.091460,0.000000,9.450000,36.000000,-9.799855,0.869073,
34.321915,-4.837450,0.441445,-0.077773,0.000000,9.450000,33.000000,-9.799872,0.791318,
29.859779,-4.462136,0.375315,-0.066131,0.000000,9.450000,29.000000,-9.799888,0.725202,
25.716728,-4.143051,0.319085,-0.056230,0.000000,9.450000,26.000000,-9.799902,0.668987,
21.844953,-3.871776,0.271275,-0.047810,0.000000,9.450000,23.000000,-9.799916,0.621191,
18.203803,-3.641149,0.230626,-0.040649,0.000000,9.450000,19.000000,-9.799929,0.580555,
14.758720,-3.445083,0.196066,-0.034560,0.000000,9.450000,16.000000,-9.799941,0.546007,
11.480321,-3.278400,0.166684,-0.029383,0.000000,9.450000,13.000000,-9.799952,0.516635,
8.343624,-3.136696,0.141703,-0.024980,0.000000,9.450000,9.000000,-9.799962,0.491666,
5.327394,-3.016230,0.120466,-0.021237,0.000000,9.450000,6.000000,-9.799973,0.470439,
2.413576,-2.913818,0.102412,-0.018055,0.000000,9.450000,3.000000,-9.799983,0.452394,
0.000000,0.000000,0.000000,-0.102412,0.000000,9.450000,0.000000,-9.799992,0.437055,